Wavelength,400 nm,442 nm,500 nm,550 nm,550 nm (2),600 nm,650 nm,700 nm,Large chequerboard (white1),Large chequerboard (white2),Large chequerboard (black1),Large chequerboard (black2),Printer paper (white),Printer paper (toner),dark skin,light skin,blue sky,foliage,blue flower,bluish green,orange,purplish blue,moderate red,purple,yellow green,orange yellow,blue,green,red,yellow,magenta,cyan,white 9.5 (.05 D),neutral 8 (.23 D),neutral 6.5 (.44 D),neutral 5 (.70 D),neutral 3.5 (1.05 D),black 2 (1.5 D),Optoma EP739 90 s after taking white reference,Optoma EP739 just after taking white reference,"400 nm, in wood holder","442 nm, hand-held",Small chequerboard (white1),Small chequerboard (white2),Small chequerboard (black1),Small chequerboard (black2)
599,0.000002,0.000735,0.000301,0.001045,0.000872,0.532045,0.000922,0.000204,0.993184,0.974485,0.059724,0.051214,0.894578,0.053494,0.178207,0.590094,0.190121,0.136583,0.221161,0.329259,0.686235,0.10061,0.47065,0.073689,0.457739,0.75421,0.057375,0.154452,0.244426,0.862662,0.401871,0.109915,1.050406,0.714126,0.440603,0.237964,0.108783,0.041554,0.990015,0.998762,0.000002,0.000532,0.851667,0.840173,0.061805,0.051011
600,0.000002,0.000748,0.00029,0.00103,0.000878,0.443478,0.000972,0.000207,0.993268,0.974543,0.059644,0.051169,0.895253,0.053572,0.178868,0.596715,0.189591,0.135716,0.226417,0.324204,0.689009,0.100649,0.486649,0.075977,0.452926,0.75668,0.057363,0.151401,0.258203,0.863094,0.415848,0.109078,1.05055,0.714013,0.440427,0.237805,0.108688,0.041565,0.990099,0.998763,0.000002,0.00054,0.851948,0.840513,0.061803,0.050982
601,0.000002,0.000745,0.00027,0.000977,0.000872,0.353862,0.000999,0.000197,0.993334,0.974581,0.059524,0.051103,0.895913,0.053705,0.179516,0.60305,0.189052,0.134879,0.231969,0.319199,0.691536,0.100696,0.502262,0.078486,0.448351,0.759052,0.057379,0.148515,0.272293,0.863492,0.42972,0.108276,1.050687,0.713977,0.440301,0.237671,0.108642,0.041619,0.990163,0.99877,0.000002,0.000529,0.852176,0.840817,0.061754,0.050938
602,0.000002,0.000729,0.000253,0.000992,0.000843,0.275696,0.001042,0.00021,0.993451,0.974759,0.059547,0.051084,0.896808,0.05363,0.179991,0.608941,0.188394,0.134076,0.237856,0.314263,0.693755,0.100785,0.517246,0.081239,0.443943,0.761275,0.057322,0.145767,0.287008,0.863824,0.443496,0.107541,1.050918,0.713956,0.44011,0.237467,0.10856,0.041543,0.990242,0.998778,0.000002,0.000516,0.852455,0.841097,0.061813,0.050899
603,0.000002,0.000717,0.000237,0.001,0.000827,0.208046,0.001101,0.000197,0.993594,0.974878,0.059556,0.051078,0.897748,0.053627,0.180421,0.614529,0.18775,0.133364,0.244061,0.309445,0.695728,0.100838,0.531604,0.084179,0.439723,0.763363,0.057323,0.143298,0.302052,0.864152,0.457068,0.106862,1.051108,0.713938,0.439906,0.237284,0.108485,0.041538,0.990289,0.998773,0.000002,0.000519,0.852723,0.8414,0.061893,0.050881
604,0.000002,0.000709,0.000217,0.000994,0.000815,0.149271,0.00117,0.000174,0.993752,0.974964,0.059575,0.051094,0.898731,0.053674,0.180828,0.619862,0.187096,0.132696,0.250474,0.304729,0.697506,0.100889,0.545439,0.087312,0.435673,0.76535,0.057348,0.140984,0.317354,0.864472,0.470433,0.106214,1.051277,0.713907,0.439711,0.237114,0.108411,0.041565,0.990337,0.998752,0.000002,0.000526,0.852973,0.841695,0.061982,0.050886
605,0.000002,0.000712,0.000185,0.000947,0.000796,0.104144,0.001246,0.00016,0.993921,0.975034,0.059649,0.051163,0.899792,0.053767,0.181241,0.624863,0.186385,0.132026,0.257089,0.300147,0.699041,0.100991,0.558613,0.090794,0.431867,0.767226,0.057359,0.138723,0.333045,0.864774,0.483503,0.105577,1.051449,0.713825,0.439564,0.236949,0.108333,0.041586,0.990449,0.99871,0.000002,0.000515,0.853187,0.841929,0.062066,0.050937
606,0.000002,0.000725,0.000181,0.000932,0.000801,0.072953,0.00133,0.000166,0.994125,0.975181,0.059685,0.05119,0.900914,0.053842,0.181623,0.629495,0.18565,0.131357,0.263875,0.295689,0.700409,0.101058,0.571011,0.094463,0.428227,0.768845,0.057356,0.136602,0.348982,0.86488,0.496186,0.105041,1.051521,0.713659,0.439332,0.236755,0.108262,0.041581,0.99047,0.998773,0.000002,0.000503,0.853334,0.842107,0.062102,0.05097
607,0.000002,0.000733,0.000183,0.000923,0.0008,0.050344,0.00142,0.000179,0.994296,0.975351,0.059722,0.05121,0.902058,0.053885,0.181976,0.633908,0.184903,0.130724,0.270681,0.291355,0.701596,0.10111,0.582776,0.098223,0.424727,0.770373,0.057336,0.134597,0.365034,0.864971,0.50851,0.10454,1.051551,0.713477,0.439085,0.236535,0.108165,0.041572,0.990496,0.998806,0.000002,0.00051,0.853421,0.842249,0.062151,0.05101
608,0.000002,0.000724,0.000182,0.00091,0.000777,0.03706,0.001516,0.000194,0.994397,0.975529,0.059778,0.051239,0.903215,0.05388,0.182291,0.638112,0.184145,0.130154,0.277458,0.287171,0.702544,0.101149,0.593811,0.102065,0.42139,0.771858,0.057293,0.132728,0.381198,0.865116,0.520406,0.104057,1.051553,0.7133,0.43885,0.236281,0.108021,0.041567,0.990574,0.998735,0.000002,0.00055,0.853434,0.842353,0.062246,0.051065
609,0.000002,0.000726,0.000192,0.000899,0.000788,0.031295,0.001643,0.000205,0.994607,0.97578,0.059844,0.051292,0.904477,0.053927,0.182537,0.64194,0.183322,0.129683,0.284074,0.28313,0.703219,0.101174,0.603948,0.106032,0.418326,0.773133,0.057301,0.131043,0.39754,0.865025,0.531691,0.103576,1.05154,0.713117,0.438586,0.236015,0.107967,0.041565,0.990618,0.998821,0.000002,0.000555,0.853542,0.842494,0.062316,0.051095
610,0.000002,0.000735,0.00017,0.000871,0.000771,0.02739,0.001752,0.000201,0.994783,0.975965,0.059908,0.051331,0.905793,0.05399,0.182845,0.645625,0.182534,0.12924,0.290565,0.279287,0.70388,0.101239,0.613579,0.110018,0.41541,0.774365,0.057328,0.129449,0.413892,0.864975,0.542588,0.103207,1.051527,0.71293,0.438331,0.23578,0.10791,0.041568,0.990674,0.998832,0.000002,0.00055,0.853587,0.84255,0.062407,0.051117
611,0.000002,0.000747,0.000118,0.000826,0.000724,0.024903,0.00184,0.000181,0.994927,0.976097,0.059962,0.051352,0.907153,0.054064,0.183215,0.649166,0.181784,0.128826,0.296898,0.275647,0.704518,0.101339,0.622687,0.113993,0.412648,0.775553,0.057366,0.127936,0.430208,0.864973,0.553063,0.102942,1.051509,0.712723,0.438088,0.235569,0.107838,0.041575,0.990742,0.998757,0.000002,0.000533,0.853568,0.842522,0.062517,0.051134
612,0.000002,0.000701,0.00013,0.000797,0.0007,0.023148,0.001955,0.000155,0.995232,0.976477,0.059932,0.051327,0.908485,0.054118,0.183515,0.652339,0.181006,0.128482,0.302688,0.272185,0.70477,0.101361,0.630757,0.117761,0.410196,0.776517,0.057338,0.126494,0.44625,0.864819,0.562579,0.102553,1.051381,0.712296,0.437825,0.235255,0.107676,0.041583,0.990777,0.99877,0.000002,0.000457,0.853602,0.842559,0.062558,0.051141
613,0.000002,0.000681,0.000114,0.000773,0.000672,0.021579,0.002087,0.000143,0.995469,0.97675,0.059948,0.051327,0.90983,0.054141,0.183776,0.655332,0.180195,0.12815,0.308228,0.268866,0.705028,0.1014,0.638353,0.121371,0.407828,0.777441,0.057334,0.125141,0.4622,0.864636,0.571635,0.102233,1.051227,0.712021,0.437528,0.234971,0.107559,0.04158,0.990821,0.99876,0.000002,0.000446,0.853617,0.842603,0.062576,0.051174
614,0.000002,0.000682,0.000092,0.000764,0.000648,0.020151,0.002252,0.000149,0.995687,0.976979,0.059966,0.051337,0.911198,0.054154,0.184035,0.658191,0.17939,0.127859,0.3135,0.265701,0.705284,0.101453,0.645506,0.124821,0.405574,0.778344,0.057357,0.123887,0.477991,0.864449,0.580244,0.101975,1.051095,0.711831,0.437229,0.234713,0.107466,0.041581,0.990871,0.998751,0.000002,0.000471,0.853631,0.842652,0.062573,0.051206
615,0.000002,0.000706,0.000116,0.000799,0.000659,0.018866,0.002505,0.000187,0.995988,0.977278,0.059884,0.051328,0.912642,0.054199,0.184379,0.66097,0.178681,0.127696,0.318339,0.262785,0.705516,0.101524,0.65207,0.128036,0.403565,0.77927,0.057434,0.122807,0.493517,0.864314,0.588219,0.101796,1.05111,0.711631,0.436997,0.234487,0.107361,0.041618,0.990915,0.998812,0.000002,0.000477,0.853685,0.842712,0.062538,0.051163
616,0.000002,0.000716,0.000111,0.000752,0.000642,0.01761,0.002726,0.000188,0.996244,0.977581,0.059864,0.051318,0.914068,0.054269,0.184731,0.663612,0.177916,0.127539,0.322792,0.26003,0.705663,0.101551,0.658054,0.131066,0.401685,0.780076,0.057452,0.121778,0.508607,0.864265,0.595545,0.101565,1.051063,0.711437,0.436695,0.234149,0.107218,0.041592,0.99098,0.99879,0.000002,0.000481,0.853703,0.842772,0.06251,0.051138
617,0.000002,0.000717,0.000105,0.000703,0.000629,0.016376,0.002945,0.000174,0.996488,0.977896,0.059851,0.051304,0.915477,0.054334,0.185119,0.666179,0.17717,0.127429,0.327074,0.2574,0.705769,0.1016,0.663693,0.133922,0.399934,0.780866,0.057467,0.120771,0.523408,0.864233,0.602481,0.101342,1.051041,0.711262,0.436403,0.233836,0.107088,0.041567,0.99102,0.998753,0.000002,0.00048,0.853754,0.84288,0.062506,0.05114
618,0.000002,0.000704,0.000116,0.000701,0.000641,0.015187,0.003178,0.000151,0.996736,0.978234,0.059812,0.051283,0.916867,0.054373,0.18557,0.668674,0.176492,0.127413,0.331247,0.254923,0.705844,0.10172,0.668989,0.136542,0.398366,0.781693,0.057512,0.119777,0.537901,0.864184,0.609023,0.101168,1.051105,0.711121,0.43617,0.23364,0.107006,0.041581,0.990994,0.998736,0.000002,0.000471,0.853894,0.843088,0.062547,0.051182
619,0.000002,0.000679,0.000123,0.000697,0.000594,0.01412,0.003519,0.000182,0.99716,0.978667,0.059824,0.051244,0.918271,0.054371,0.186001,0.67112,0.17586,0.12744,0.335041,0.252611,0.705918,0.101832,0.673773,0.138855,0.396959,0.782594,0.057599,0.118998,0.551813,0.864306,0.615086,0.101055,1.051249,0.711012,0.435945,0.233398,0.1069,0.041578,0.991047,0.998741,0.000002,0.000475,0.854164,0.843416,0.062493,0.051196
620,0.000002,0.000685,0.000133,0.000703,0.000587,0.013092,0.003912,0.000224,0.99755,0.979058,0.059821,0.051239,0.919659,0.054413,0.186427,0.673488,0.175248,0.127487,0.338735,0.250411,0.705979,0.101948,0.67821,0.141017,0.395584,0.783437,0.057675,0.118219,0.565231,0.864406,0.620818,0.100935,1.051385,0.710907,0.435697,0.233156,0.106793,0.04159,0.991054,0.998774,0.000002,0.000486,0.854477,0.843765,0.062441,0.051186
621,0.000013,0.000726,0.000146,0.000717,0.000632,0.012101,0.004351,0.000267,0.997878,0.979389,0.059796,0.051272,0.921029,0.054508,0.186856,0.675767,0.174656,0.127554,0.342362,0.248324,0.706026,0.102072,0.682297,0.143039,0.394234,0.784205,0.057736,0.117418,0.578119,0.864464,0.62621,0.100803,1.051505,0.710803,0.435427,0.232922,0.106688,0.041621,0.990999,0.998833,0.000002,0.000501,0.854823,0.844123,0.062407,0.051154
622,0.000002,0.000706,0.00011,0.000663,0.000586,0.011159,0.00479,0.000238,0.998222,0.97976,0.059814,0.051227,0.922411,0.05454,0.187473,0.678034,0.174214,0.127735,0.346047,0.246381,0.706073,0.102281,0.686022,0.144944,0.393161,0.785038,0.057865,0.116779,0.590361,0.864618,0.631223,0.100744,1.051757,0.710731,0.435278,0.232703,0.106605,0.041621,0.991083,0.998806,0.000002,0.000468,0.855154,0.844554,0.062373,0.051127
623,0.000002,0.00066,0.000081,0.000642,0.000567,0.010278,0.005363,0.000214,0.998605,0.98014,0.059767,0.051187,0.923746,0.054553,0.188035,0.680209,0.173765,0.127917,0.349724,0.244536,0.706126,0.10247,0.689416,0.14664,0.392114,0.785869,0.057991,0.116096,0.601946,0.864748,0.636105,0.100679,1.051973,0.71069,0.435111,0.232459,0.10649,0.041594,0.991106,0.998804,0.000002,0.000424,0.855715,0.845098,0.062278,0.051097
624,0.000002,0.000611,0.000073,0.000652,0.000573,0.009468,0.006104,0.000199,0.998994,0.980523,0.059687,0.051148,0.925063,0.054553,0.188567,0.682306,0.173336,0.128116,0.353418,0.242772,0.706168,0.102661,0.692519,0.148169,0.391097,0.786666,0.058113,0.115416,0.612938,0.864851,0.640857,0.100607,1.052143,0.71065,0.434912,0.232201,0.106361,0.04156,0.991094,0.99882,0.000002,0.000393,0.856412,0.845728,0.062161,0.051072
625,0.000002,0.00063,0.000146,0.000708,0.000612,0.008812,0.007262,0.000218,0.999292,0.980897,0.059661,0.051099,0.926453,0.054546,0.189133,0.684329,0.173035,0.128404,0.357286,0.241071,0.706144,0.102935,0.69527,0.14956,0.390135,0.7873,0.058236,0.114882,0.623235,0.864891,0.645443,0.100514,1.052201,0.710498,0.4346,0.231956,0.106271,0.041583,0.991115,0.998853,0.000002,0.000472,0.857039,0.846426,0.062127,0.051086
626,0.000002,0.000691,0.000133,0.00071,0.00065,0.008175,0.009422,0.00025,0.999597,0.981189,0.059647,0.051081,0.92764,0.054614,0.189748,0.686254,0.172781,0.128658,0.361298,0.239451,0.706018,0.103295,0.697783,0.150885,0.3892,0.787887,0.058439,0.114334,0.632837,0.864986,0.649929,0.100473,1.052242,0.710315,0.434319,0.231688,0.106205,0.041575,0.9911,0.998851,0.000002,0.000476,0.857715,0.847187,0.062076,0.05108
627,0.000002,0.000736,0.000109,0.000709,0.000683,0.007584,0.01355,0.000274,0.999885,0.981469,0.059639,0.051064,0.928796,0.054693,0.190375,0.688112,0.172598,0.128923,0.365396,0.237917,0.705879,0.10369,0.700064,0.152156,0.38832,0.788451,0.058641,0.113808,0.641848,0.865072,0.654355,0.100458,1.052295,0.710097,0.434045,0.231409,0.106137,0.04158,0.991097,0.998857,0.000002,0.000466,0.858468,0.848006,0.062023,0.051067
628,0.000002,0.00071,0.000139,0.000746,0.000708,0.007082,0.021416,0.000268,1.000134,0.98179,0.059633,0.051024,0.930063,0.054732,0.190993,0.689913,0.172535,0.129241,0.369609,0.236501,0.705795,0.104095,0.702031,0.153371,0.387538,0.789008,0.058775,0.11334,0.650158,0.865093,0.658765,0.100458,1.052395,0.709826,0.43376,0.231121,0.106042,0.041638,0.991156,0.998909,0.000002,0.000494,0.859368,0.848913,0.061977,0.051055
629,0.000002,0.000665,0.000102,0.00077,0.000681,0.006565,0.042245,0.000215,1.00032,0.981959,0.05958,0.05103,0.931259,0.054708,0.191539,0.691635,0.172453,0.129545,0.374112,0.235002,0.705508,0.104475,0.703699,0.154362,0.386686,0.789479,0.058947,0.112797,0.657678,0.865044,0.663326,0.10036,1.052323,0.709606,0.433381,0.230799,0.105892,0.041591,0.991232,0.998856,0.000002,0.000435,0.860317,0.849888,0.061956,0.051069
630,0.000002,0.000661,0.000094,0.000823,0.000695,0.006142,0.076981,0.00022,1.000509,0.982149,0.059558,0.05104,0.932457,0.054736,0.192094,0.693364,0.172437,0.129892,0.378715,0.233569,0.705239,0.10492,0.705216,0.155341,0.385867,0.789924,0.059146,0.11231,0.664721,0.864995,0.667923,0.100277,1.05221,0.709385,0.433061,0.230492,0.105742,0.041567,0.991279,0.998819,0.000002,0.000426,0.861357,0.850936,0.061941,0.051088
631,0.000033,0.000715,0.00014,0.000917,0.000775,0.005844,0.127554,0.000314,1.000716,0.982397,0.059587,0.051049,0.933676,0.054843,0.192679,0.695127,0.172511,0.130301,0.383404,0.232237,0.705036,0.105458,0.706601,0.156354,0.385104,0.790354,0.059372,0.111913,0.67133,0.864961,0.672553,0.100236,1.052078,0.709151,0.432836,0.230211,0.105601,0.041596,0.991281,0.998822,0.000002,0.000502,0.86251,0.852068,0.061929,0.051108
632,0.000006,0.000734,0.00016,0.000959,0.000834,0.005517,0.206165,0.000328,1.00091,0.982632,0.059614,0.051052,0.934919,0.05488,0.193282,0.69687,0.172656,0.130645,0.388367,0.230893,0.704753,0.106027,0.707761,0.157256,0.384379,0.790797,0.059641,0.111495,0.677168,0.864913,0.677284,0.100212,1.051984,0.708874,0.432523,0.229929,0.105511,0.041612,0.991222,0.998815,0.000002,0.000507,0.863639,0.853373,0.061946,0.051143
633,0.000002,0.000727,0.000167,0.000982,0.00087,0.005217,0.294028,0.000317,1.001107,0.982851,0.059573,0.050987,0.936074,0.054918,0.193901,0.698609,0.172871,0.130963,0.393506,0.229604,0.704451,0.106653,0.708833,0.158178,0.383684,0.791228,0.059886,0.111049,0.68266,0.8649,0.682103,0.100197,1.051878,0.708596,0.432227,0.22967,0.105407,0.0416,0.991258,0.99885,0.000002,0.000486,0.864809,0.854632,0.061936,0.051151
634,0.000002,0.000701,0.000166,0.000999,0.000889,0.004941,0.389653,0.000293,1.00133,0.983061,0.059493,0.05089,0.937167,0.054952,0.19452,0.700335,0.173151,0.131268,0.39879,0.228355,0.704123,0.107328,0.709815,0.159104,0.383,0.791641,0.060118,0.110583,0.687796,0.864888,0.687001,0.100187,1.051762,0.708323,0.431927,0.229423,0.105286,0.04157,0.991354,0.998898,0.000002,0.00045,0.866026,0.855876,0.061912,0.051142
635,0.000002,0.000696,0.000173,0.001075,0.000906,0.004675,0.486438,0.000313,1.001692,0.983298,0.059521,0.050916,0.938303,0.054961,0.195057,0.701973,0.173504,0.131609,0.404121,0.227108,0.703719,0.108033,0.710655,0.159936,0.382227,0.791999,0.060371,0.110135,0.692326,0.864708,0.691952,0.100147,1.051656,0.708085,0.431523,0.229135,0.105132,0.041566,0.991347,0.998818,0.000002,0.000452,0.867334,0.857238,0.061921,0.051153
636,0.000002,0.00069,0.00015,0.001114,0.000931,0.004451,0.57559,0.000331,1.001903,0.983537,0.059503,0.050882,0.939433,0.05503,0.195573,0.703663,0.173932,0.131916,0.409538,0.225883,0.703397,0.108774,0.711421,0.16086,0.38148,0.792463,0.060629,0.109739,0.696464,0.864628,0.697035,0.10014,1.0516,0.707874,0.431252,0.228865,0.105038,0.041558,0.991315,0.998861,0.000002,0.000463,0.868662,0.858602,0.061945,0.051109
637,0.000002,0.000685,0.000123,0.001139,0.00096,0.004242,0.65626,0.000346,1.002081,0.983778,0.05947,0.050839,0.94054,0.055105,0.196121,0.705377,0.174429,0.132211,0.415063,0.224692,0.703115,0.109559,0.712138,0.161855,0.380759,0.792967,0.060912,0.10935,0.700332,0.864599,0.702206,0.100154,1.051598,0.707676,0.431027,0.228589,0.104953,0.04156,0.991289,0.998913,0.000002,0.00047,0.870021,0.86,0.061974,0.051075
638,0.000002,0.000682,0.000117,0.001167,0.000989,0.004023,0.721189,0.000355,1.00235,0.984026,0.059451,0.05084,0.941594,0.055128,0.196786,0.707106,0.175033,0.13251,0.420803,0.223566,0.702846,0.110424,0.71281,0.162942,0.380074,0.793456,0.061263,0.108913,0.703919,0.864601,0.707475,0.10019,1.051684,0.70748,0.430769,0.228269,0.10482,0.041596,0.991314,0.998834,0.000002,0.000454,0.871448,0.861497,0.061997,0.051132
639,0.000002,0.000708,0.000155,0.001248,0.001024,0.003887,0.757556,0.00039,1.002719,0.984301,0.059454,0.050829,0.942651,0.055169,0.197346,0.708809,0.175714,0.132797,0.426627,0.222448,0.702529,0.111356,0.71335,0.164047,0.379379,0.793924,0.06162,0.108522,0.707131,0.864596,0.712843,0.100234,1.051642,0.707308,0.430516,0.228017,0.10475,0.041565,0.991362,0.99883,0.000002,0.000453,0.872893,0.862968,0.062016,0.051145
640,0.000002,0.000712,0.000178,0.001323,0.001053,0.003752,0.7701,0.000409,1.003072,0.984608,0.059442,0.05082,0.943763,0.055196,0.197892,0.710564,0.176483,0.133091,0.432544,0.221353,0.702228,0.112316,0.713881,0.16519,0.378689,0.794419,0.062007,0.108143,0.710159,0.864603,0.718292,0.100308,1.051648,0.707164,0.430277,0.227796,0.104684,0.041567,0.991402,0.998823,0.000002,0.000456,0.874336,0.864461,0.062038,0.051147
641,0.000002,0.000673,0.000163,0.00137,0.001072,0.003593,0.753993,0.000394,1.003366,0.984955,0.059398,0.050817,0.944963,0.055199,0.19845,0.712409,0.177364,0.133399,0.438582,0.220291,0.701968,0.113299,0.714437,0.166387,0.37801,0.794965,0.062438,0.107768,0.713022,0.86463,0.723842,0.100428,1.051767,0.707057,0.430057,0.227605,0.104605,0.041643,0.991423,0.998785,0.000002,0.00046,0.87577,0.865997,0.062065,0.051146
642,0.000002,0.00072,0.000159,0.001394,0.001082,0.00346,0.694656,0.000401,1.00366,0.985361,0.05946,0.050809,0.946054,0.05531,0.198957,0.71424,0.178267,0.133606,0.444544,0.219257,0.701757,0.114391,0.714853,0.167685,0.377306,0.795513,0.06285,0.107385,0.715522,0.864634,0.729474,0.100516,1.051955,0.706993,0.429814,0.227368,0.104468,0.041608,0.991387,0.99889,0.000002,0.000489,0.877265,0.867551,0.0621,0.051227
643,0.00001,0.000743,0.000173,0.001421,0.001098,0.00332,0.619566,0.000436,1.003982,0.985659,0.05945,0.050785,0.947198,0.055371,0.199497,0.716117,0.179292,0.133836,0.45058,0.218239,0.701518,0.115511,0.715225,0.169054,0.376673,0.796048,0.063269,0.107012,0.717846,0.864639,0.735101,0.100627,1.052114,0.706872,0.429551,0.227112,0.104374,0.041602,0.991373,0.998882,0.000002,0.000508,0.878653,0.869021,0.062155,0.051246
644,0.000002,0.000736,0.000197,0.001451,0.001113,0.003176,0.531146,0.000484,1.004331,0.985874,0.059378,0.05075,0.948388,0.055383,0.200057,0.718025,0.180419,0.134091,0.456687,0.217236,0.701244,0.116654,0.715555,0.170485,0.376105,0.796565,0.063701,0.106649,0.719993,0.864635,0.740724,0.100758,1.052235,0.706704,0.429272,0.226844,0.104315,0.041623,0.991391,0.998785,0.000002,0.000511,0.879947,0.87042,0.062222,0.051213
645,0.000002,0.000688,0.000165,0.001456,0.001081,0.003046,0.436381,0.000408,1.004692,0.986237,0.059371,0.050735,0.949518,0.055384,0.2005,0.719853,0.181499,0.134352,0.462827,0.21625,0.700905,0.117825,0.715807,0.17195,0.375544,0.79703,0.06418,0.106293,0.721824,0.864543,0.746383,0.100896,1.052255,0.706583,0.428981,0.226624,0.104177,0.041621,0.991516,0.998883,0.000002,0.000463,0.881303,0.871859,0.062223,0.051235
646,0.000002,0.000702,0.000188,0.001521,0.001095,0.002957,0.345993,0.000443,1.005008,0.986608,0.059356,0.050754,0.950606,0.055402,0.200929,0.72169,0.182631,0.13455,0.468848,0.215279,0.700566,0.119078,0.716064,0.17339,0.375034,0.797455,0.064643,0.105988,0.723565,0.864488,0.751951,0.10104,1.052268,0.706391,0.428736,0.226351,0.104073,0.041618,0.991519,0.998885,0.000002,0.000494,0.882602,0.873252,0.062245,0.051242
647,0.000043,0.000734,0.000223,0.001596,0.001134,0.002873,0.261307,0.000515,1.005297,0.986963,0.059352,0.050772,0.951669,0.055444,0.20135,0.723538,0.183802,0.134727,0.474773,0.214341,0.700221,0.120383,0.716284,0.174851,0.374571,0.797858,0.065126,0.105711,0.725185,0.864438,0.757447,0.101191,1.052255,0.706163,0.428494,0.226065,0.103978,0.041613,0.991476,0.998841,0.000002,0.000537,0.883869,0.874619,0.062288,0.051252
648,0.000009,0.000721,0.000194,0.001597,0.001177,0.002734,0.189059,0.000522,1.005574,0.98725,0.059405,0.050736,0.952721,0.055537,0.201771,0.725405,0.18502,0.134944,0.480582,0.213482,0.699854,0.121722,0.716376,0.176426,0.374185,0.798254,0.065705,0.105437,0.726559,0.864337,0.762856,0.101358,1.052166,0.705942,0.428183,0.225828,0.10386,0.041609,0.991493,0.998811,0.000002,0.000482,0.885123,0.875971,0.062363,0.051293
649,0.000002,0.000744,0.000204,0.001601,0.001204,0.002661,0.130863,0.000568,1.005866,0.987509,0.059377,0.050735,0.953803,0.055586,0.202204,0.727275,0.186266,0.135139,0.486321,0.212646,0.699497,0.12314,0.716444,0.178094,0.373909,0.798648,0.066267,0.105163,0.727861,0.864238,0.7682,0.101562,1.052108,0.705728,0.4279,0.225577,0.103779,0.041599,0.991532,0.998864,0.000002,0.000487,0.886309,0.877175,0.062383,0.051291
