Wavelength,400 nm,442 nm,500 nm,550 nm,600 nm,650 nm,700 nm,Large chequerboard (white),Large chequerboard (black),Printer paper (white),Printer paper (toner),dark skin,light skin,blue sky,foliage,blue flower,bluish green,orange,purplish blue,moderate red,purple,yellow green,orange yellow,blue,green,red,yellow,magenta,cyan,white 9.5 (.05 D),neutral 8 (.23 D),neutral 6.5 (.44 D),neutral 5 (.70 D),neutral 3.5 (1.05 D),black 2 (1.5 D),Small chequerboard (white),Small chequerboard (black)
610,0.000002,0.000735,0.00017,0.000821,0.02739,0.001752,0.000201,0.985374,0.0556195,0.905793,0.05399,0.182845,0.645625,0.182534,0.12924,0.290565,0.279287,0.70388,0.101239,0.613579,0.110018,0.41541,0.774365,0.057328,0.129449,0.413892,0.864975,0.542588,0.103207,1.051527,0.71293,0.438331,0.23578,0.10791,0.041568,0.8480685,0.056762
611,0.000002,0.000747,0.000118,0.000775,0.024903,0.00184,0.000181,0.985512,0.055657,0.907153,0.054064,0.183215,0.649166,0.181784,0.128826,0.296898,0.275647,0.704518,0.101339,0.622687,0.113993,0.412648,0.775553,0.057366,0.127936,0.430208,0.864973,0.553063,0.102942,1.051509,0.712723,0.438088,0.235569,0.107838,0.041575,0.848045,0.0568255
612,0.000002,0.000701,0.00013,0.0007485,0.023148,0.001955,0.000155,0.9858545,0.0556295,0.908485,0.054118,0.183515,0.652339,0.181006,0.128482,0.302688,0.272185,0.70477,0.101361,0.630757,0.117761,0.410196,0.776517,0.057338,0.126494,0.44625,0.864819,0.562579,0.102553,1.051381,0.712296,0.437825,0.235255,0.107676,0.041583,0.8480805,0.0568495
613,0.000002,0.000681,0.000114,0.0007225,0.021579,0.002087,0.000143,0.9861095,0.0556375,0.90983,0.054141,0.183776,0.655332,0.180195,0.12815,0.308228,0.268866,0.705028,0.1014,0.638353,0.121371,0.407828,0.777441,0.057334,0.125141,0.4622,0.864636,0.571635,0.102233,1.051227,0.712021,0.437528,0.234971,0.107559,0.04158,0.84811,0.056875
614,0.000002,0.000682,0.000092,0.000706,0.020151,0.002252,0.000149,0.986333,0.0556515,0.911198,0.054154,0.184035,0.658191,0.17939,0.127859,0.3135,0.265701,0.705284,0.101453,0.645506,0.124821,0.405574,0.778344,0.057357,0.123887,0.477991,0.864449,0.580244,0.101975,1.051095,0.711831,0.437229,0.234713,0.107466,0.041581,0.8481415,0.0568895
615,0.000002,0.000706,0.000116,0.000729,0.018866,0.002505,0.000187,0.986633,0.055606,0.912642,0.054199,0.184379,0.66097,0.178681,0.127696,0.318339,0.262785,0.705516,0.101524,0.65207,0.128036,0.403565,0.77927,0.057434,0.122807,0.493517,0.864314,0.588219,0.101796,1.05111,0.711631,0.436997,0.234487,0.107361,0.041618,0.8481985,0.0568505
616,0.000002,0.000716,0.000111,0.000697,0.01761,0.002726,0.000188,0.9869125,0.055591,0.914068,0.054269,0.184731,0.663612,0.177916,0.127539,0.322792,0.26003,0.705663,0.101551,0.658054,0.131066,0.401685,0.780076,0.057452,0.121778,0.508607,0.864265,0.595545,0.101565,1.051063,0.711437,0.436695,0.234149,0.107218,0.041592,0.8482375,0.056824
617,0.000002,0.000717,0.000105,0.000666,0.016376,0.002945,0.000174,0.987192,0.0555775,0.915477,0.054334,0.185119,0.666179,0.17717,0.127429,0.327074,0.2574,0.705769,0.1016,0.663693,0.133922,0.399934,0.780866,0.057467,0.120771,0.523408,0.864233,0.602481,0.101342,1.051041,0.711262,0.436403,0.233836,0.107088,0.041567,0.848317,0.056823
618,0.000002,0.000704,0.000116,0.000671,0.015187,0.003178,0.000151,0.987485,0.0555475,0.916867,0.054373,0.18557,0.668674,0.176492,0.127413,0.331247,0.254923,0.705844,0.10172,0.668989,0.136542,0.398366,0.781693,0.057512,0.119777,0.537901,0.864184,0.609023,0.101168,1.051105,0.711121,0.43617,0.23364,0.107006,0.041581,0.848491,0.0568645
619,0.000002,0.000679,0.000123,0.0006455,0.01412,0.003519,0.000182,0.9879135,0.055534,0.918271,0.054371,0.186001,0.67112,0.17586,0.12744,0.335041,0.252611,0.705918,0.101832,0.673773,0.138855,0.396959,0.782594,0.057599,0.118998,0.551813,0.864306,0.615086,0.101055,1.051249,0.711012,0.435945,0.233398,0.1069,0.041578,0.84879,0.0568445
620,0.000002,0.000685,0.000133,0.000645,0.013092,0.003912,0.000224,0.988304,0.05553,0.919659,0.054413,0.186427,0.673488,0.175248,0.127487,0.338735,0.250411,0.705979,0.101948,0.67821,0.141017,0.395584,0.783437,0.057675,0.118219,0.565231,0.864406,0.620818,0.100935,1.051385,0.710907,0.435697,0.233156,0.106793,0.04159,0.849121,0.0568135
621,0.000013,0.000726,0.000146,0.0006745,0.012101,0.004351,0.000267,0.9886335,0.055534,0.921029,0.054508,0.186856,0.675767,0.174656,0.127554,0.342362,0.248324,0.706026,0.102072,0.682297,0.143039,0.394234,0.784205,0.057736,0.117418,0.578119,0.864464,0.62621,0.100803,1.051505,0.710803,0.435427,0.232922,0.106688,0.041621,0.849473,0.0567805
622,0.000002,0.000706,0.00011,0.0006245,0.011159,0.00479,0.000238,0.988991,0.0555205,0.922411,0.05454,0.187473,0.678034,0.174214,0.127735,0.346047,0.246381,0.706073,0.102281,0.686022,0.144944,0.393161,0.785038,0.057865,0.116779,0.590361,0.864618,0.631223,0.100744,1.051757,0.710731,0.435278,0.232703,0.106605,0.041621,0.849854,0.05675
623,0.000002,0.00066,0.000081,0.0006045,0.010278,0.005363,0.000214,0.9893725,0.055477,0.923746,0.054553,0.188035,0.680209,0.173765,0.127917,0.349724,0.244536,0.706126,0.10247,0.689416,0.14664,0.392114,0.785869,0.057991,0.116096,0.601946,0.864748,0.636105,0.100679,1.051973,0.71069,0.435111,0.232459,0.10649,0.041594,0.8504065,0.0566875
624,0.000002,0.000611,0.000073,0.0006125,0.009468,0.006104,0.000199,0.9897585,0.0554175,0.925063,0.054553,0.188567,0.682306,0.173336,0.128116,0.353418,0.242772,0.706168,0.102661,0.692519,0.148169,0.391097,0.786666,0.058113,0.115416,0.612938,0.864851,0.640857,0.100607,1.052143,0.71065,0.434912,0.232201,0.106361,0.04156,0.85107,0.0566165
625,0.000002,0.00063,0.000146,0.00066,0.008812,0.007262,0.000218,0.9900945,0.05538,0.926453,0.054546,0.189133,0.684329,0.173035,0.128404,0.357286,0.241071,0.706144,0.102935,0.69527,0.14956,0.390135,0.7873,0.058236,0.114882,0.623235,0.864891,0.645443,0.100514,1.052201,0.710498,0.4346,0.231956,0.106271,0.041583,0.8517325,0.0566065
626,0.000002,0.000691,0.000133,0.00068,0.008175,0.009422,0.00025,0.990393,0.055364,0.92764,0.054614,0.189748,0.686254,0.172781,0.128658,0.361298,0.239451,0.706018,0.103295,0.697783,0.150885,0.3892,0.787887,0.058439,0.114334,0.632837,0.864986,0.649929,0.100473,1.052242,0.710315,0.434319,0.231688,0.106205,0.041575,0.852451,0.056578
627,0.000002,0.000736,0.000109,0.000696,0.007584,0.01355,0.000274,0.990677,0.0553515,0.928796,0.054693,0.190375,0.688112,0.172598,0.128923,0.365396,0.237917,0.705879,0.10369,0.700064,0.152156,0.38832,0.788451,0.058641,0.113808,0.641848,0.865072,0.654355,0.100458,1.052295,0.710097,0.434045,0.231409,0.106137,0.04158,0.853237,0.056545
628,0.000002,0.00071,0.000139,0.000727,0.007082,0.021416,0.000268,0.990962,0.0553285,0.930063,0.054732,0.190993,0.689913,0.172535,0.129241,0.369609,0.236501,0.705795,0.104095,0.702031,0.153371,0.387538,0.789008,0.058775,0.11334,0.650158,0.865093,0.658765,0.100458,1.052395,0.709826,0.43376,0.231121,0.106042,0.041638,0.8541405,0.056516
629,0.000002,0.000665,0.000102,0.0007255,0.006565,0.042245,0.000215,0.9911395,0.055305,0.931259,0.054708,0.191539,0.691635,0.172453,0.129545,0.374112,0.235002,0.705508,0.104475,0.703699,0.154362,0.386686,0.789479,0.058947,0.112797,0.657678,0.865044,0.663326,0.10036,1.052323,0.709606,0.433381,0.230799,0.105892,0.041591,0.8551025,0.0565125
630,0.000002,0.000661,0.000094,0.000759,0.006142,0.076981,0.00022,0.991329,0.055299,0.932457,0.054736,0.192094,0.693364,0.172437,0.129892,0.378715,0.233569,0.705239,0.10492,0.705216,0.155341,0.385867,0.789924,0.059146,0.11231,0.664721,0.864995,0.667923,0.100277,1.05221,0.709385,0.433061,0.230492,0.105742,0.041567,0.8561465,0.0565145
631,0.000033,0.000715,0.00014,0.000846,0.005844,0.127554,0.000314,0.9915565,0.055318,0.933676,0.054843,0.192679,0.695127,0.172511,0.130301,0.383404,0.232237,0.705036,0.105458,0.706601,0.156354,0.385104,0.790354,0.059372,0.111913,0.67133,0.864961,0.672553,0.100236,1.052078,0.709151,0.432836,0.230211,0.105601,0.041596,0.857289,0.0565185
632,0.000006,0.000734,0.00016,0.0008965,0.005517,0.206165,0.000328,0.991771,0.055333,0.934919,0.05488,0.193282,0.69687,0.172656,0.130645,0.388367,0.230893,0.704753,0.106027,0.707761,0.157256,0.384379,0.790797,0.059641,0.111495,0.677168,0.864913,0.677284,0.100212,1.051984,0.708874,0.432523,0.229929,0.105511,0.041612,0.858506,0.0565445
633,0.000002,0.000727,0.000167,0.000926,0.005217,0.294028,0.000317,0.991979,0.05528,0.936074,0.054918,0.193901,0.698609,0.172871,0.130963,0.393506,0.229604,0.704451,0.106653,0.708833,0.158178,0.383684,0.791228,0.059886,0.111049,0.68266,0.8649,0.682103,0.100197,1.051878,0.708596,0.432227,0.22967,0.105407,0.0416,0.8597205,0.0565435
634,0.000002,0.000701,0.000166,0.000944,0.004941,0.389653,0.000293,0.9921955,0.0551915,0.937167,0.054952,0.19452,0.700335,0.173151,0.131268,0.39879,0.228355,0.704123,0.107328,0.709815,0.159104,0.383,0.791641,0.060118,0.110583,0.687796,0.864888,0.687001,0.100187,1.051762,0.708323,0.431927,0.229423,0.105286,0.04157,0.860951,0.056527
635,0.000002,0.000696,0.000173,0.0009905,0.004675,0.486438,0.000313,0.992495,0.0552185,0.938303,0.054961,0.195057,0.701973,0.173504,0.131609,0.404121,0.227108,0.703719,0.108033,0.710655,0.159936,0.382227,0.791999,0.060371,0.110135,0.692326,0.864708,0.691952,0.100147,1.051656,0.708085,0.431523,0.229135,0.105132,0.041566,0.862286,0.056537
636,0.000002,0.00069,0.00015,0.0010225,0.004451,0.57559,0.000331,0.99272,0.0551925,0.939433,0.05503,0.195573,0.703663,0.173932,0.131916,0.409538,0.225883,0.703397,0.108774,0.711421,0.16086,0.38148,0.792463,0.060629,0.109739,0.696464,0.864628,0.697035,0.10014,1.0516,0.707874,0.431252,0.228865,0.105038,0.041558,0.863632,0.056527
637,0.000002,0.000685,0.000123,0.0010495,0.004242,0.65626,0.000346,0.9929295,0.0551545,0.94054,0.055105,0.196121,0.705377,0.174429,0.132211,0.415063,0.224692,0.703115,0.109559,0.712138,0.161855,0.380759,0.792967,0.060912,0.10935,0.700332,0.864599,0.702206,0.100154,1.051598,0.707676,0.431027,0.228589,0.104953,0.04156,0.8650105,0.0565245
638,0.000002,0.000682,0.000117,0.001078,0.004023,0.721189,0.000355,0.993188,0.0551455,0.941594,0.055128,0.196786,0.707106,0.175033,0.13251,0.420803,0.223566,0.702846,0.110424,0.71281,0.162942,0.380074,0.793456,0.061263,0.108913,0.703919,0.864601,0.707475,0.10019,1.051684,0.70748,0.430769,0.228269,0.10482,0.041596,0.8664725,0.0565645
639,0.000002,0.000708,0.000155,0.001136,0.003887,0.757556,0.00039,0.99351,0.0551415,0.942651,0.055169,0.197346,0.708809,0.175714,0.132797,0.426627,0.222448,0.702529,0.111356,0.71335,0.164047,0.379379,0.793924,0.06162,0.108522,0.707131,0.864596,0.712843,0.100234,1.051642,0.707308,0.430516,0.228017,0.10475,0.041565,0.8679305,0.0565805
640,0.000002,0.000712,0.000178,0.001188,0.003752,0.7701,0.000409,0.99384,0.055131,0.943763,0.055196,0.197892,0.710564,0.176483,0.133091,0.432544,0.221353,0.702228,0.112316,0.713881,0.16519,0.378689,0.794419,0.062007,0.108143,0.710159,0.864603,0.718292,0.100308,1.051648,0.707164,0.430277,0.227796,0.104684,0.041567,0.8693985,0.0565925
641,0.000002,0.000673,0.000163,0.001221,0.003593,0.753993,0.000394,0.9941605,0.0551075,0.944963,0.055199,0.19845,0.712409,0.177364,0.133399,0.438582,0.220291,0.701968,0.113299,0.714437,0.166387,0.37801,0.794965,0.062438,0.107768,0.713022,0.86463,0.723842,0.100428,1.051767,0.707057,0.430057,0.227605,0.104605,0.041643,0.8708835,0.0566055
642,0.000002,0.00072,0.000159,0.001238,0.00346,0.694656,0.000401,0.9945105,0.0551345,0.946054,0.05531,0.198957,0.71424,0.178267,0.133606,0.444544,0.219257,0.701757,0.114391,0.714853,0.167685,0.377306,0.795513,0.06285,0.107385,0.715522,0.864634,0.729474,0.100516,1.051955,0.706993,0.429814,0.227368,0.104468,0.041608,0.872408,0.0566635
643,0.00001,0.000743,0.000173,0.0012595,0.00332,0.619566,0.000436,0.9948205,0.0551175,0.947198,0.055371,0.199497,0.716117,0.179292,0.133836,0.45058,0.218239,0.701518,0.115511,0.715225,0.169054,0.376673,0.796048,0.063269,0.107012,0.717846,0.864639,0.735101,0.100627,1.052114,0.706872,0.429551,0.227112,0.104374,0.041602,0.873837,0.0567005
644,0.000002,0.000736,0.000197,0.001282,0.003176,0.531146,0.000484,0.9951025,0.055064,0.948388,0.055383,0.200057,0.718025,0.180419,0.134091,0.456687,0.217236,0.701244,0.116654,0.715555,0.170485,0.376105,0.796565,0.063701,0.106649,0.719993,0.864635,0.740724,0.100758,1.052235,0.706704,0.429272,0.226844,0.104315,0.041623,0.8751835,0.0567175
645,0.000002,0.000688,0.000165,0.0012685,0.003046,0.436381,0.000408,0.9954645,0.055053,0.949518,0.055384,0.2005,0.719853,0.181499,0.134352,0.462827,0.21625,0.700905,0.117825,0.715807,0.17195,0.375544,0.79703,0.06418,0.106293,0.721824,0.864543,0.746383,0.100896,1.052255,0.706583,0.428981,0.226624,0.104177,0.041621,0.876581,0.056729
646,0.000002,0.000702,0.000188,0.001308,0.002957,0.345993,0.000443,0.995808,0.055055,0.950606,0.055402,0.200929,0.72169,0.182631,0.13455,0.468848,0.215279,0.700566,0.119078,0.716064,0.17339,0.375034,0.797455,0.064643,0.105988,0.723565,0.864488,0.751951,0.10104,1.052268,0.706391,0.428736,0.226351,0.104073,0.041618,0.877927,0.0567435
647,0.000043,0.000734,0.000223,0.001365,0.002873,0.261307,0.000515,0.99613,0.055062,0.951669,0.055444,0.20135,0.723538,0.183802,0.134727,0.474773,0.214341,0.700221,0.120383,0.716284,0.174851,0.374571,0.797858,0.065126,0.105711,0.725185,0.864438,0.757447,0.101191,1.052255,0.706163,0.428494,0.226065,0.103978,0.041613,0.879244,0.05677
648,0.000009,0.000721,0.000194,0.001387,0.002734,0.189059,0.000522,0.996412,0.0550705,0.952721,0.055537,0.201771,0.725405,0.18502,0.134944,0.480582,0.213482,0.699854,0.121722,0.716376,0.176426,0.374185,0.798254,0.065705,0.105437,0.726559,0.864337,0.762856,0.101358,1.052166,0.705942,0.428183,0.225828,0.10386,0.041609,0.880547,0.056828
649,0.000002,0.000744,0.000204,0.0014025,0.002661,0.130863,0.000568,0.9966875,0.055056,0.953803,0.055586,0.202204,0.727275,0.186266,0.135139,0.486321,0.212646,0.699497,0.12314,0.716444,0.178094,0.373909,0.798648,0.066267,0.105163,0.727861,0.864238,0.7682,0.101562,1.052108,0.705728,0.4279,0.225577,0.103779,0.041599,0.881742,0.056837
650,0.000002,0.000754,0.000219,0.0014155,0.0026,0.083098,0.00061,0.996973,0.05503,0.954902,0.055617,0.202606,0.72919,0.187529,0.135321,0.49196,0.211843,0.699145,0.124589,0.7165,0.179769,0.373692,0.799045,0.066819,0.104912,0.729073,0.86417,0.773456,0.101754,1.052101,0.705536,0.427598,0.225306,0.103684,0.041587,0.8829165,0.056831
651,0.000002,0.000723,0.000224,0.001427,0.002533,0.047568,0.000629,0.9972795,0.054991,0.956017,0.055637,0.202948,0.731183,0.188812,0.135488,0.49746,0.211086,0.698797,0.126058,0.716546,0.181417,0.37353,0.799453,0.067359,0.104699,0.730161,0.864159,0.77859,0.101909,1.052169,0.705377,0.427245,0.225002,0.103548,0.041572,0.8841075,0.056823
652,0.000002,0.00067,0.0002,0.0013735,0.002439,0.028646,0.000636,0.9976115,0.05498,0.957062,0.05562,0.203246,0.733175,0.19014,0.135737,0.502612,0.210386,0.698472,0.127614,0.716453,0.183131,0.373606,0.799786,0.067969,0.104547,0.731131,0.864116,0.783548,0.102108,1.051995,0.705153,0.426887,0.224735,0.103422,0.041571,0.8852805,0.0568965
653,0.000002,0.000681,0.000187,0.0013535,0.002363,0.016478,0.000659,0.9979025,0.054981,0.958105,0.055661,0.203557,0.735225,0.191532,0.135964,0.50765,0.20979,0.698199,0.129208,0.716406,0.18494,0.373791,0.800213,0.068617,0.104452,0.73208,0.864144,0.788407,0.102346,1.051916,0.704958,0.42659,0.224467,0.103324,0.041573,0.8864125,0.0569345
654,0.000002,0.000753,0.000186,0.0013715,0.002308,0.0104,0.000701,0.998157,0.0549935,0.95915,0.055758,0.20388,0.737335,0.192981,0.136163,0.512577,0.2093,0.697976,0.13084,0.716413,0.186844,0.374081,0.800734,0.069299,0.104413,0.733012,0.864251,0.793161,0.102621,1.051946,0.704795,0.426355,0.2242,0.103253,0.041576,0.887501,0.0569305
655,0.000002,0.000713,0.00017,0.0013595,0.002264,0.008417,0.000744,0.998516,0.0550135,0.96018,0.055763,0.204167,0.73945,0.194335,0.136364,0.517186,0.208881,0.697714,0.132575,0.716383,0.188764,0.374548,0.80112,0.069964,0.104364,0.73386,0.864379,0.797643,0.10288,1.051807,0.704589,0.426065,0.223983,0.103181,0.04158,0.8885805,0.056935
656,0.000002,0.000671,0.000164,0.0013375,0.00219,0.007063,0.000769,0.9988195,0.0550045,0.96119,0.055805,0.204424,0.741596,0.195739,0.136621,0.521519,0.208568,0.69749,0.134358,0.716407,0.190708,0.37516,0.801584,0.070674,0.104389,0.734654,0.864547,0.802031,0.10315,1.051776,0.704414,0.425805,0.223763,0.10312,0.041598,0.8896075,0.056955
657,0.000002,0.000643,0.000173,0.001318,0.00212,0.006168,0.000797,0.999071,0.0549775,0.962192,0.055867,0.204653,0.743779,0.19716,0.136888,0.525587,0.208329,0.697303,0.13618,0.716452,0.192659,0.375894,0.802102,0.071417,0.104478,0.735406,0.864763,0.806309,0.103433,1.051809,0.704259,0.425559,0.22353,0.103061,0.04162,0.8905675,0.056984
658,0.000048,0.000684,0.000225,0.0013285,0.002149,0.00557,0.000884,0.9992445,0.0549495,0.963204,0.055917,0.204839,0.746046,0.198534,0.137054,0.529261,0.208123,0.69717,0.13805,0.716442,0.194582,0.376778,0.802646,0.072188,0.104654,0.736127,0.865091,0.810372,0.103737,1.051829,0.704105,0.425293,0.223252,0.10298,0.041615,0.8913845,0.0570155
659,0.000043,0.000708,0.000218,0.0013145,0.002075,0.005072,0.000923,0.999401,0.054939,0.964157,0.055956,0.205023,0.748352,0.199868,0.137266,0.532557,0.208058,0.697087,0.140002,0.716468,0.19652,0.377784,0.803159,0.072935,0.104806,0.736836,0.865445,0.81428,0.104044,1.051932,0.70396,0.425108,0.223027,0.10288,0.041652,0.892236,0.057022
660,0.000002,0.000712,0.000192,0.0012795,0.001991,0.004626,0.000955,0.9995255,0.054919,0.965093,0.055995,0.205183,0.750638,0.201128,0.137493,0.535532,0.208059,0.697023,0.141996,0.716489,0.198415,0.378898,0.803632,0.073664,0.10497,0.737482,0.865806,0.817999,0.104327,1.052011,0.703809,0.424906,0.222819,0.102787,0.041674,0.893004,0.0570045
661,0.000002,0.000683,0.000168,0.0012165,0.00196,0.004226,0.001006,0.999591,0.0548675,0.966034,0.056038,0.205297,0.752864,0.202263,0.137721,0.538091,0.208104,0.696964,0.144028,0.716474,0.20021,0.380159,0.804043,0.074371,0.105175,0.738004,0.866165,0.821433,0.104557,1.051989,0.703645,0.424616,0.222612,0.102719,0.041638,0.893575,0.0569515
662,0.000002,0.000691,0.000225,0.001206,0.001931,0.003956,0.00108,0.9994115,0.0548465,0.966927,0.056066,0.205332,0.755197,0.203299,0.137932,0.540141,0.208204,0.696997,0.146144,0.71654,0.201864,0.381635,0.804601,0.075163,0.105504,0.738545,0.866655,0.824823,0.104775,1.052039,0.703546,0.424379,0.22239,0.1026,0.041626,0.894065,0.056979
663,0.000002,0.000703,0.000262,0.0011965,0.001904,0.003711,0.001182,0.9991725,0.0548295,0.967795,0.056125,0.205332,0.75753,0.204274,0.138082,0.541782,0.208356,0.697034,0.148307,0.716541,0.203417,0.383164,0.805136,0.075928,0.105851,0.739076,0.867145,0.828077,0.104974,1.052053,0.703434,0.424141,0.222119,0.10248,0.041604,0.894511,0.0570035
664,0.000022,0.000712,0.000264,0.001179,0.001879,0.003477,0.001312,0.998894,0.054812,0.968641,0.05622,0.205303,0.759853,0.205189,0.138165,0.543011,0.208564,0.697065,0.150518,0.716457,0.204872,0.384729,0.805624,0.076653,0.106201,0.739595,0.867619,0.831175,0.105154,1.052018,0.703299,0.423896,0.2218,0.102367,0.041567,0.8949125,0.057013
665,0.000002,0.000743,0.000233,0.0011465,0.001857,0.003226,0.00135,0.9983845,0.0547765,0.969514,0.056177,0.205356,0.762384,0.205994,0.13836,0.543827,0.208911,0.697237,0.15289,0.716526,0.206273,0.386557,0.806184,0.077435,0.106634,0.740148,0.868202,0.834109,0.105314,1.052107,0.703264,0.423699,0.221641,0.102263,0.041617,0.895061,0.0569685
666,0.000002,0.000761,0.000242,0.0011225,0.00185,0.003026,0.001434,0.997762,0.0547565,0.970277,0.056188,0.205319,0.764879,0.206651,0.138535,0.544281,0.209294,0.697342,0.155337,0.716491,0.207538,0.388431,0.806695,0.0782,0.107076,0.740615,0.868709,0.836843,0.105474,1.052064,0.703167,0.42348,0.22143,0.102205,0.04164,0.8950655,0.0569535
667,0.000002,0.000763,0.000271,0.0011,0.001851,0.002862,0.001551,0.9970555,0.054742,0.970963,0.056226,0.2052,0.76734,0.207177,0.138677,0.544399,0.209696,0.697391,0.157845,0.716395,0.208662,0.390338,0.807173,0.078942,0.107533,0.741008,0.869192,0.839409,0.105612,1.051937,0.703017,0.423239,0.221184,0.102161,0.041635,0.894974,0.056951
668,0.000002,0.00073,0.000257,0.0010625,0.001843,0.002709,0.00168,0.996311,0.054698,0.971642,0.056203,0.204965,0.769765,0.207554,0.138717,0.544069,0.210075,0.697389,0.160411,0.716351,0.209555,0.392255,0.807664,0.07963,0.108035,0.74133,0.869823,0.841841,0.105634,1.05184,0.702812,0.422965,0.220944,0.102028,0.041586,0.8949035,0.0569095
669,0.00001,0.000751,0.000278,0.001043,0.001885,0.002629,0.00186,0.9954765,0.054657,0.972325,0.056269,0.204812,0.772211,0.207819,0.138758,0.543374,0.210553,0.697483,0.163057,0.716258,0.210401,0.394215,0.808068,0.080335,0.108645,0.741634,0.870312,0.844129,0.105686,1.051685,0.702594,0.422647,0.220713,0.10194,0.041623,0.8947285,0.056869
670,0.000045,0.000773,0.00028,0.0010105,0.001913,0.002537,0.002035,0.9946665,0.054606,0.972982,0.056343,0.204648,0.774682,0.207982,0.138773,0.542445,0.211071,0.697611,0.165769,0.716142,0.211176,0.396236,0.808433,0.081012,0.109238,0.741903,0.870754,0.84626,0.105725,1.051495,0.702359,0.422311,0.220462,0.10184,0.041655,0.8944895,0.0568335
671,0.000002,0.00075,0.000197,0.000929,0.00186,0.002344,0.002149,0.9939985,0.0545315,0.973576,0.056351,0.20438,0.777201,0.208004,0.138729,0.54129,0.211595,0.697726,0.168578,0.716014,0.211825,0.398373,0.808784,0.081613,0.109695,0.742107,0.871221,0.848154,0.105702,1.051274,0.702096,0.421971,0.220153,0.101667,0.04159,0.894191,0.0568105
672,0.000002,0.000746,0.000214,0.000897,0.001895,0.002274,0.002376,0.9936705,0.0545255,0.974173,0.056367,0.204192,0.77966,0.20798,0.138704,0.539876,0.212221,0.697815,0.171513,0.715944,0.212374,0.40047,0.809168,0.082242,0.110362,0.7424,0.871707,0.850012,0.105705,1.05109,0.701855,0.4217,0.219909,0.101595,0.041648,0.894007,0.056779
